SetToDash,Name,UsageCount,Guess,ActualPositionId
,Vendor Supervisoru.,1,review,f9aa6575-4094-4c2a-8711-08ded5cff1a6
,Vice President of Heavy Duty Gas Turbine Sales for GE Gas Power Europe,1,review,086e9392-c92f-49cc-8636-08ded5cff1a6
,Vinç Formeni,1,,53718b8d-b3ca-4cc9-86c3-08ded5cff1a6
,Vinç kurulum süpervizörü,1,,0c51e6e8-a528-4b77-853e-08ded5cff1a6
,Vinç sistemleri devreye alma süpervizörü,1,,8997c50b-1487-4385-8478-08ded5cff1a6
,Waste Water & Sewage Water Treatment Plant,1,review,ae08f362-1aef-4f18-85ec-08ded5cff1a6
,Water intake system elektrik işleri koordinatörü,1,review,e4aa3231-6133-4276-8632-08ded5cff1a6
,Water intake system elektrik süpervizörü,1,,7aa750b4-136f-4c27-8458-08ded5cff1a6
,WATER SAMPLING SYSTEM Mekanik Montaj Süpervizörü,1,review,21f6215d-08dc-4375-858f-08ded5cff1a6
,WATER SAMPLING SYSTEM Montaj Sorumlusu,1,,251fbba9-b4e4-4248-8452-08ded5cff1a6
,WATER SAMPLING SYSTEM Servis Mühendisi,1,,08462d21-4025-4845-83ad-08ded5cff1a6
,Water Treatment Plant(Su arıtma tesis) unitesinin montaj ve devreye alma işi,1,review,79a631ed-7e20-4540-8399-08ded5cff1a6
,Water Treatment plant-montaj we devreye alma kontrolu,1,review,4fe61006-2735-4fbf-838a-08ded5cff1a6
,"Welder, Welding",1,,09671d4d-1eca-40f2-838c-08ded5cff1a6
,WELDİNG FOREMAN,1,,0d1ee4d2-f79d-4747-86c8-08ded5cff1a6
,Winder,1,,1798495e-c6a8-4729-83c1-08ded5cff1a6
,Winç,1,,0a5fedab-73fe-4d2c-8646-08ded5cff1a6
,Yangın Pompaları ile Kapalı Soğutma Suyu Pompalarının montaj ve devreye alma işlemleri,1,review,a87aec2e-51b9-4471-853f-08ded5cff1a6
,Yapı müdür-Özbekistan,1,,b1ef88cc-11d7-47f7-86f8-08ded5cff1a6
,Yapım müdürü-kone gorev-Mehanika toparynyň başlygy,1,review,6ce294e3-f7f5-41ee-9b57-08ded5cfb542
,yardımcı vinçlerin montaj ve devreye alma,1,,c1b20bec-5caf-4546-8656-08ded5cff1a6
,YATIRIMLAR KOORDİNATÖRÜ,1,,33ad130b-5ead-4b3a-86c2-08ded5cff1a6
,Yedaş Yönetim kurulu başkan vekili,1,,24f580d4-6008-443c-8451-08ded5cff1a6
,YEDAŞ Yönetim Kurulu Bşk Vek.,1,review,6399ebff-8c4b-4a55-855e-08ded5cff1a6
,Yetenek kazanımı müdürü,1,,7c330000-9acf-45b5-8364-08ded5cff1a6
,Yokogawa Specialist,1,,5dd3711c-2c64-4a3c-8485-08ded5cff1a6
,YURTDIŞI SATIŞ SONRASI HİZMETLER YÖNETİCİSİ,1,,6381df40-d6bf-40ce-8647-08ded5cff1a6
,Yönetici Ortak -Kontrol Mühendisi,1,,5fd7e61a-ac3d-43d8-847a-08ded5cff1a6
,Yönetim Kurulu Başkan Danışmanı-Direktorlar geňeşiniň başlygynyň geňeşçisi,1,review,76519d45-8548-4c87-9aec-08ded5cfb542
,Yönetim kurulu başkanı,1,,7f8ee684-1e07-4daa-86a3-08ded5cff1a6
,YÖNETİM KURULU ÜYESİ,1,,bd84f7c3-3535-4b82-86f6-08ded5cff1a6
,YÖNETİM KURULU ÜYESİ VE CFO,1,,aae76ec9-ea71-4bc9-8363-08ded5cff1a6
,YÖNETİM KURULU ÜYESİ​,1,,b3740667-6ac4-4aad-8605-08ded5cff1a6
,Yüksek İnşaat Mühendisi / M.Sc. Structural Engineer,1,review,603c1cb1-4ae3-4b28-8539-08ded5cff1a6
,Zemin ve Kimyasala Dayanıklı Kaplama İşleri Süpervizörü,1,review,471dd8fb-31b4-4f7b-863d-08ded5cff1a6
,Çalık Dijital ve Bilişim Hizmetleri A.Ş/İş Geliştirme Müdürü,1,review,b8a13827-f328-4dc7-8450-08ded5cff1a6
,Çalık Elektrik Dağıtım A.Ş. / Ticaret Yöneticisi,1,review,97d2a121-bae5-4785-85bf-08ded5cff1a6
,Çalık Enerji Kurumsal İletişim Direktörü,1,,28cec25a-b014-484a-849c-08ded5cff1a6
,Çalık Enerji Yönetim Kurulu üyesi,1,,857d9310-a7d3-41a0-9abf-08ded5cfb542
,Çalık Enerji İç Kontrol Müdürü,1,,923d2890-8fde-4e89-8484-08ded5cff1a6
,Çalık Enerji İç Kontrol Uzman Yardımcısı,1,,8fee7a1e-425f-413e-865e-08ded5cff1a6
,Çalık Holding insan kaynakları,1,,ee02c762-f760-4d4e-86ae-08ded5cff1a6
,Çalık Holding Kurumsal İletişim ve Sürdürülebilirlik Direktörü,1,review,56e2580f-4640-49e7-85f2-08ded5cff1a6
,Çalık Holding Satınalma Grup Başkanı (CPO),1,,fde0246c-f00c-41b2-85e3-08ded5cff1a6
,Çalık Holding Yönetim kurulu başkanı,1,,e1342e00-3dd6-4670-862a-08ded5cff1a6
,Çalık Holding Yönetim Kurulu Üyesi ve Strateji ve Finansal İlişkiler Grup Başkanı (CSO),1,review,1785e16c-417b-4713-85bb-08ded5cff1a6
,Çelik Baştasarımcısı,1,,1c564117-b860-43bb-8553-08ded5cff1a6
,Çelik montaj ekipbaşı,1,,5f8c9965-abf1-4b8f-9b01-08ded5cfb542
,Çelik montaj ekıpbaşı,1,,6033ab6c-7a21-4bc1-86f7-08ded5cff1a6
,Çelik Montaj Mühendisi,1,,2179b27a-85cd-4b96-8732-08ded5cff1a6
,Çelik Montaj Şefi,1,,1472fbc0-b989-4d6a-8474-08ded5cff1a6
,Çelik tedarıkçı adına toplantı-mühendis,1,,61db3097-7904-4755-8641-08ded5cff1a6
,Çelik İşleri Ekipbaşı,1,,cef7ac90-6a80-45a5-9aeb-08ded5cfb542
,ÇELİK EKİPBAŞI-Polat gurnawlaryň baş ussasy (мастер),1,review,b4e80a08-ecad-402a-8723-08ded5cff1a6
,ÇELİK KAZAN EKİPBAŞI,1,,c673c4b7-702c-4197-86d5-08ded5cff1a6
,ÇELİK MONTAJ POSTABAŞI,1,,c899aca1-1cb2-4948-8692-08ded5cff1a6
,ÇELİK POSTABAŞI,1,,5db55e15-09ef-4262-86bf-08ded5cff1a6
,Çevre Mühendisi,1,,45739e45-83a8-4c75-8519-08ded5cff1a6
,Çevre Mühendisi ( Şirket Sahibi ),1,,27638f7e-ee2d-4349-9ad3-08ded5cfb542
,ÇOĞANLI MERKEZ DEPO MÜDÜRÜ,1,,00a6dfc1-c53f-4d21-8393-08ded5cff1a6
,Ölçme Süpervizörü,1,,4a9d8eda-1f67-4114-85a7-08ded5cff1a6
,ÖLÇME İŞLERİ BİRİMİ,1,,e3044eab-97bf-430d-9b72-08ded5cfb542
,ÖLÇÜ İÇİN KAT PLANLARI / KAPI LİSTESİ,1,review,e6f1e9c1-f213-4bc8-8753-08ded5cff1a6
,Ölçüm Sorumlusu,1,,89ff6dae-c371-4cfb-8716-08ded5cff1a6
,Ölçüm Yard. Pers.,1,review,3dbbc946-668c-4f36-8731-08ded5cff1a6
,Özbekistan Merkez Depo Müdürü,1,,9500f856-3474-458e-85de-08ded5cff1a6
,özel kaynak uygulamaları,1,,09898845-48c6-486e-859b-08ded5cff1a6
,Üretim Sorumlusu,1,,fa8f4455-bac1-4420-853b-08ded5cff1a6
,ÝEG Ýewropa boýunça müdiri,1,,ebc84ed1-e020-40de-8659-08ded5cff1a6
,Ýerine yetiriji direktor,1,,bd4d172a-22be-4f34-9ac4-08ded5cfb542
,İdare işler uzmanı,1,,b8ae3879-5271-4f07-8498-08ded5cff1a6
,İdari İşler Sorumlusu,1,,e2e08162-24af-4819-9b71-08ded5cfb542
,İdari İşler Sorumlusu -Howply himiki ýükler boýunça hojalyk işleriniň jogapkäri,1,review,d1cc6354-6564-4eff-8633-08ded5cff1a6
,İdari İşler Sorumlusu-KYC taslamasy boýunça hojalygy dolandyrmak bölüminiň başlygy,1,review,d177f0d0-8cbd-4736-83c8-08ded5cff1a6
,İdari İşler Uzmanı,1,,94e9609f-12d7-4466-85a9-08ded5cff1a6
,İNCE İŞLER SÜPERVİZÖRÜ,1,,d579a0b0-fc6a-4c73-8409-08ded5cff1a6
,İnsan Kaynaklar Uzmanı,1,,9181d039-75e7-4310-85f9-08ded5cff1a6
,İNSAN KAYNAKLARI VE VİZE İŞLERİ MÜDÜRÜ,1,,a43d7bc8-f367-4419-9b0f-08ded5cfb542
,İnsan Kaynakları Uzmanı,1,,a7272e95-a8a1-4fcd-9b40-08ded5cfb542
,İnşaat Formeni-Gurluşyk işleriniň proraby,1,,086da13f-8e92-4fa2-835b-08ded5cff1a6
,İNŞAAT FORMENİ-Gurluşyk işleriniň proraby,1,,076daaa5-6daf-4d3e-8388-08ded5cff1a6
,İnşaat Grup Şefi- gurluşyk toparlarynyň başlygy,1,review,d2be4534-264d-4028-85f6-08ded5cff1a6
,İNŞAAT GRUP ŞEFİ,1,,60b5939a-133d-424c-84cf-08ded5cff1a6
,İnşaat işleri sorumlusu,1,,6a13e535-439d-45b0-84f0-08ded5cff1a6
,İnşaat Mühendislik Şefi-İnşaat Dizayn Müdürlüğü,1,review,4311339e-b722-44e1-84da-08ded5cff1a6
,İnşaat Süpervizörü,1,,685b150d-688e-4357-8379-08ded5cff1a6
,İNŞAAT SÜPERVİZÖRÜ,1,,771aa70e-1c6f-46a5-8530-08ded5cff1a6
,İnşaat tasarım şefi,1,,114a8686-ea31-4b70-870a-08ded5cff1a6
,İNŞAAT TEKNİKERİ,1,,8ba03f65-1969-410d-8654-08ded5cff1a6
,İnşaat Şefi (Kyanlı Projesi),1,,612f32da-2e46-4a4a-8572-08ded5cff1a6
,İSG UZMANI,1,,5ab0e132-1fbd-4571-84c4-08ded5cff1a6
,İSG UZMANI(iş güvenliği),1,,aef36be3-8fee-4840-84cb-08ded5cff1a6
,İSG Uzmanı,1,,2d730a7b-6f33-41d4-86e4-08ded5cff1a6
,İSG ve Çevre Şefi,1,,6cbd6ee3-bc8d-4e42-9b1a-08ded5cfb542
,İSG-Ç Süpervizörü,1,,373164f5-d18b-4294-83cd-08ded5cff1a6
,İSG-Ç İNSPEKTÖRÜ,1,,2d3d983f-be2c-4ff2-8745-08ded5cff1a6
,İSG-Ç Şefi,1,,18fb91bb-fa2f-4223-86fd-08ded5cff1a6
,İSGÇ Koordinatörü,1,,7b2a881d-1d4c-4dce-865d-08ded5cff1a6
,İSGÇ Şefi,1,,992917fb-6391-4b63-84b2-08ded5cff1a6
,İskele Formeni,1,,03d60af2-ded6-42d9-86da-08ded5cff1a6
,İstanbul Merkez ofis İnsan Kaynakları Genel müdür yardımcısı,1,review,ebac39e8-8a4b-42eb-86fc-08ded5cff1a6
,İç denetim Direktörü,1,,6ab6e920-c5b6-4775-848e-08ded5cff1a6
,İç Denetim Uzmanı,1,,acc2aeb8-ec81-404c-84e6-08ded5cff1a6
,İç Denetçi,1,,fb1f6277-20c4-462d-8649-08ded5cff1a6
,İş geliştirme ve Teklif Mühendisi Koordinatörü-Işewürligi ösdürmek we Teklip Inženeri-Utgaşdyryjysy,1,review,37e94d84-b9c5-4124-8423-08ded5cff1a6
,İş Güvenlik Direktörü,1,,7b11063f-b9e4-4ab0-866f-08ded5cff1a6
,İş Güvenlik Koordinatörü,1,,ee765ffa-0bb8-452a-84a6-08ded5cff1a6
,İŞ GÜVENLİK SÜPERVİZÖRÜ,1,,7db6475e-b24c-44cd-8722-08ded5cff1a6
,İş Sağlığı ve Güvenliği Denetmeni,1,,d1318e5d-b6fb-4549-874a-08ded5cff1a6
,İş Sağlığı ve Güvenliği Müdürü,1,,e0cd4c1f-5847-473a-848a-08ded5cff1a6
,İş veren vekili,1,,135160a2-6312-4d82-849b-08ded5cff1a6
,İşletme ve Bakım işleri müdür yardımcıs,1,,7974ecc2-8b4d-405f-8657-08ded5cff1a6
,Şantiye Şefi (HRSG),1,,957b61c4-7eb0-4b5b-8686-08ded5cff1a6
,Şantiye Şefi (Tank işleri),1,,909175e2-13b0-4472-8463-08ded5cff1a6
,ŞANTİYE MÜDÜRÜ,1,,5e7e2c2e-12ec-4763-8638-08ded5cff1a6
,Şef Makine mühendisi,1,,02c604ce-bf56-4d70-85c4-08ded5cff1a6
,"ŞEF, SATINALMA MÜDÜRLÜĞÜ (GÜRCİSTAN VE DİĞER)",1,,2f7b4227-47ac-443f-8537-08ded5cff1a6
,Şoför,1,,9e70270f-a525-42ae-8432-08ded5cff1a6
,Şoför – 24 Dingil,1,,44ea3c1c-abf6-4180-8721-08ded5cff1a6
,Ведущий менеджер по продажам,1,,a368d8c5-0f11-4168-859a-08ded5cff1a6
,Директор,1,,a64067e7-0b86-42fa-8430-08ded5cff1a6
,Технический директор,1,,92915e16-fe69-459c-861e-08ded5cff1a6
,’İnşaat Teknikeri,1,,94aa46a5-97aa-4278-868a-08ded5cff1a6
,-1821,0,,38ef5bf1-853a-4c7f-49ec-08ded3809e91
,-214,0,,8023109a-0d85-483f-4a10-08ded3809e91
,1 561 -,0,,81e5e495-6280-417f-49b6-08ded3809e91
,1 651 -,0,,b5a22a9a-3ca9-4174-4972-08ded3809e91
,1 667 -,0,,d3ffabc0-98a1-4245-49f2-08ded3809e91
,1 794 -,0,,aea223f1-ced2-4f51-4963-08ded3809e91
,1004 -,0,,11a3498b-fae7-4444-49e0-08ded3809e91
,1016 -,0,,8cda2123-dc10-4684-49a3-08ded3809e91
,1021 -,0,,c0a70061-4295-4419-498b-08ded3809e91
,1123-,0,,f5439f3b-c2a9-4e6e-49c0-08ded3809e91
,1141-,0,,3a11c1d5-a13d-4a76-4a1f-08ded3809e91
,1147-,0,,a2aacb91-ecc9-405d-4a18-08ded3809e91
,115-,0,,9e39182d-ad95-45d8-49d7-08ded3809e91
,1177-,0,,68b44997-a67d-4d13-49f9-08ded3809e91
,120579-5-2-8333,0,,e97d0d65-bf16-440a-49a1-08ded3809e91
,1216 -,0,,899277a7-f44f-4786-49af-08ded3809e91
,1310 -,0,,69441df7-509e-42a8-49fc-08ded3809e91
,1315-,0,,a624dab9-b0b5-44bd-49f3-08ded3809e91
,1345 -,0,,9cfedcc5-0634-4d1b-49a0-08ded3809e91
,1346-,0,,38f61291-83ef-4f5a-4994-08ded3809e91
,1358-,0,,2158afa6-d3c9-41d2-4a00-08ded3809e91
,1424-,0,,18b4d328-9cea-4d5c-498e-08ded3809e91
,143-,0,,8e5faa94-4d61-4fe8-49fb-08ded3809e91
,144 -,0,,6b8b1516-ae62-4aac-4981-08ded3809e91
,148 -,0,,b3761a56-8011-4087-4a0b-08ded3809e91
,148-,0,,125fd403-bf41-43dc-49b3-08ded3809e91
,1556-,0,,c4d7f562-8287-4d07-49ab-08ded3809e91
,1579-,0,,506a1d25-12b9-42ff-497f-08ded3809e91
,1596 -,0,,42bd82a6-05b5-4ed7-4980-08ded3809e91
,1599 -,0,,9b1d1f34-cbf8-49fd-49de-08ded3809e91
,1599-,0,,9f034170-1194-4270-4976-08ded3809e91
,1639 -,0,,3f71cc48-6291-4867-496b-08ded3809e91
,164-,0,,19d96223-a76b-4649-4987-08ded3809e91
,165-,0,,138ee392-0cb9-4a94-499a-08ded3809e91
,1653-,0,,daa37e4a-3aec-4604-49b0-08ded3809e91
,1656-,0,,1cd7b63b-b7e8-4b04-4992-08ded3809e91
,1667 -,0,,679d164f-1d6d-4af2-4966-08ded3809e91
,1667-,0,,9867b6ab-9351-4e01-4a0f-08ded3809e91
,1705 -,0,,4fc48eb4-bd63-4799-49b5-08ded3809e91
,1797-,0,,8db0b50b-1d3e-4181-4a09-08ded3809e91
,1830 -,0,,82c28ae7-2c2f-409a-4a08-08ded3809e91
,1830-,0,,5484e62d-b3ae-4e65-4a0c-08ded3809e91
,1831-,0,,822e716b-0b71-481b-4a1c-08ded3809e91
,1842-,0,,19e6ac6b-a739-49f1-49bb-08ded3809e91
,1847-,0,,cfc2c819-471e-49e7-498c-08ded3809e91
,1849-,0,,7b575215-fe55-4191-49b7-08ded3809e91
,1887-,0,,66331f90-3f59-43a0-49e5-08ded3809e91
,1888-,0,,76217531-5936-471d-49c6-08ded3809e91
,1894-,0,,4a68f6ba-dc99-49cb-49b8-08ded3809e91
,1903 -,0,,f95d4cbb-86ce-473e-4965-08ded3809e91
,1903-,0,,3e4d9d8c-2e47-4d20-4a07-08ded3809e91
,1911-,0,,8d5eea5d-7c5f-4dd9-49e3-08ded3809e91
,1991-,0,,bb3d0654-2b39-4ded-497d-08ded3809e91
,2 427-,0,,b40651fa-ffc3-48c2-4996-08ded3809e91
,2002-,0,,7d6022a0-9ebb-4089-49fd-08ded3809e91
,2003,0,,26c10251-6e6b-47f3-49c4-08ded3809e91
,2003 -,0,,9f5695c8-37c4-4b47-49ca-08ded3809e91
,2003-,0,,5a75a8ce-a79d-4792-4960-08ded3809e91
,2024 -,0,,5e683ae2-ac6f-41aa-49d3-08ded3809e91
,2024-,0,,66d2d9c7-3767-48b4-49f1-08ded3809e91
,21 -,0,,46631782-3afc-480b-49dd-08ded3809e91
,2125-,0,,ca789ccd-7f63-4eb0-49dc-08ded3809e91
,2137 -,0,,f84d59d7-b406-42a3-49d0-08ded3809e91
,2159-,0,,865e935d-f4ed-4143-496c-08ded3809e91
,218565-1-2-2149,0,,999858e6-b27a-405d-498f-08ded3809e91
,218985-5-2-2149,0,,019c122b-ce33-465a-4a0a-08ded3809e91
,219735-8-2-2149,0,,5d215bee-2142-4a49-49c8-08ded3809e91
,2209-,0,,652e7354-6013-4405-4a12-08ded3809e91
,2210 -,0,,bb847ce5-787a-4ff9-4964-08ded3809e91
,2210-,0,,3d196dc5-0988-4bc3-49fe-08ded3809e91
,2228-,0,,0150d0f9-8031-4ea2-49ac-08ded3809e91
,2263 -,0,,b4714e85-6373-4246-49a6-08ded3809e91
,227850-7-1-1222,0,,a0c50c98-fef8-41dd-4a13-08ded3809e91
,227865-1-1-1226,0,,1febae94-9b24-4aa1-49e6-08ded3809e91
,2296,0,,339a1c67-0e91-4617-49fa-08ded3809e91
,2296-,0,,18a95b7c-70ff-4423-49b2-08ded3809e91
,2302-,0,,b5a9d0bc-5084-4533-49f0-08ded3809e91
,233 -,0,,a80f862a-0969-4cad-4975-08ded3809e91
,236190-9-1-1229 (truboprowod we gurallaryn bas hünärmeni (Ebop),0,review,dab95000-3aad-43ff-49a5-08ded3809e91
,2367-,0,,0d408f77-855b-4318-496a-08ded3809e91
,2375-,0,,716e805f-3150-4900-4986-08ded3809e91
,2389-,0,,1668188b-f4b4-42df-49c3-08ded3809e91
,2402 -,0,,304e9084-3cc4-46aa-499e-08ded3809e91
,2402-,0,,a0ebeb6b-40af-4836-4973-08ded3809e91
,2414-,0,,e01c63b6-2d6f-495a-4991-08ded3809e91
,2430 -,0,,1977bbfd-a095-4986-4995-08ded3809e91
,2430-,0,,a4471e7b-3b59-4395-4a20-08ded3809e91
,245640-3-2-2132 (ýokary tehnologiýa enjamlarynyn inženeri),0,review,132da6e3-e00c-4d34-49aa-08ded3809e91
,2473 -,0,,b79f14a8-4b4b-45c1-497e-08ded3809e91
,2473-,0,,974acfe5-ff65-4b2e-499d-08ded3809e91
,248055-4-2-4121,0,,a36eaecb-5699-4c47-49d6-08ded3809e91
,248640-1-2-3119,0,,03875850-f539-4136-499c-08ded3809e91
,2491 -,0,,8848cab0-9afb-42bb-4a16-08ded3809e91
,2512-,0,,7c6e2c9c-16c9-45d4-49cf-08ded3809e91
,2529 -,0,,fcf350f6-bf5a-4de8-49eb-08ded3809e91
,2602-,0,,5deccd7a-7d4e-4278-4a0e-08ded3809e91
,2607-,0,,db3bd54a-a9be-4b5c-49e7-08ded3809e91
,2639 -,0,,9ceec52f-489c-40ba-49cc-08ded3809e91
,2642 -,0,,21c046c8-20a5-4863-4a14-08ded3809e91
,2642-,0,,bc939f1e-a192-4fcf-4a01-08ded3809e91
,2659 -,0,,c53b7df0-92d4-43e2-4a21-08ded3809e91
,286-,0,,9c9e9eba-c584-4e20-49e8-08ded3809e91
,327-,0,,e2a36152-a7b9-4270-49d2-08ded3809e91
,328-,0,,63712f88-ab06-4193-4a1a-08ded3809e91
,335-,0,,55676194-483e-49c9-4977-08ded3809e91
,336-,0,,cd802075-66d0-4714-499b-08ded3809e91
,341-,0,,4cf7bd39-42b4-4fc5-4a04-08ded3809e91
,345 -,0,,c0518c9b-5341-4864-4990-08ded3809e91
,345-,0,,af8eeb05-36bc-492f-4979-08ded3809e91
,392-,0,,ef63c7be-f2ca-45e2-49cd-08ded3809e91
,407-,0,,4efbabd8-6118-45fe-4a17-08ded3809e91
,410 -,0,,bcee7539-1fc9-44a2-4a1b-08ded3809e91
,436-,0,,4ff17129-35fd-4135-4a03-08ded3809e91
,452-,0,,b4031da3-b9dc-4641-49ba-08ded3809e91
,456-,0,,8bb083aa-7d7a-4212-49bf-08ded3809e91
,468-,0,,5bc72cce-ec9d-4ed6-4a05-08ded3809e91
,489 -,0,,282a01b0-7ed7-4bce-4983-08ded3809e91
,489-,0,,1ec8124c-d7b6-4967-4970-08ded3809e91
,511 -,0,,2b08a6ef-7407-440b-49d1-08ded3809e91
,513 -,0,,2dced6f6-2bb8-4e5c-49f5-08ded3809e91
,528-,0,,30557547-50c4-44b6-49db-08ded3809e91
,539 -,0,,57cf5a10-965f-463d-499f-08ded3809e91
,567 -,0,,0f12eebd-3079-49e9-49d5-08ded3809e91
,567-,0,,f991f085-97f8-4625-49a4-08ded3809e91
,575 -,0,,66db5068-5050-46e1-49ce-08ded3809e91
,575-,0,,a978aca4-4551-4920-4993-08ded3809e91
,578-,0,,84905c49-ded4-44ef-49a7-08ded3809e91
,592-,0,,001b20a4-a519-42d3-496f-08ded3809e91
,616 -,0,,5e40d0bd-40fd-464c-49ee-08ded3809e91
,616-,0,,db3f3248-0aa8-4cee-49f6-08ded3809e91
,626-,0,,61c96b85-4939-4d4a-49da-08ded3809e91
,634 -,0,,a8d6e895-d0ab-46b5-4962-08ded3809e91
,635-,0,,da3cbea1-f438-49d7-4989-08ded3809e91
,637-,0,,87acda74-b94c-4198-49bd-08ded3809e91
,640-,0,,d684aa63-4d5c-4246-49a8-08ded3809e91
,651-,0,,10290000-c6bb-4114-49ae-08ded3809e91
,664-,0,,6f3a9fad-489a-4a98-4961-08ded3809e91
,693,0,,d50bf7e9-e8c2-4fd4-498a-08ded3809e91
,695-,0,,77960297-1979-43cd-4988-08ded3809e91
,706-,0,,ad69c913-462b-4064-49c5-08ded3809e91
,750-,0,,f69bcbad-3b9b-411d-496d-08ded3809e91
,754-,0,,019ecadc-c32d-4e4d-49f7-08ded3809e91
,767 -,0,,d62c4471-debf-486d-4999-08ded3809e91
,897 -,0,,d724400d-839e-4036-49d4-08ded3809e91
,899-,0,,45d26164-edf2-4711-4969-08ded3809e91
,946-,0,,f4626959-bc85-4a5a-4967-08ded3809e91
,975-,0,,aa886bc7-93f1-465b-4a19-08ded3809e91
,976-,0,,2f7ffc76-b45b-47a1-4a11-08ded3809e91
,995 -,0,,9236a572-2723-4b9d-49d9-08ded3809e91
,995-,0,,3933cee5-07bf-4779-49a9-08ded3809e91
